Season,Date,HomeTeam,AwayTeam,FTR,odds_source,market_mode,match,actual,model_pick,market_pick,model_confidence,market_confidence,model_market_disagree,model_home_prob,market_home_prob,model_vs_market_home_edge,model_draw_prob,market_draw_prob,model_vs_market_draw_edge,model_away_prob,market_away_prob,model_vs_market_away_edge,max_abs_edge,model_correct,market_correct,model_log_loss,market_log_loss,log_loss_difference_model_minus_market,edge_correct
2425,2024-11-23,Fulham,Wolves,A,average closing odds,benchmark,Fulham vs Wolves,away_win,home_win,home_win,0.5498178,0.6195570503416937,False,0.5498178,0.6195570503416937,-0.06973924981984314,0.250621,0.21628680811478046,0.03433418287681195,0.19956122,0.1641561415435257,0.0354050818441925,0.06973924981984314,False,False,1.6116343,1.8069372215186168,-0.1953029670630504,False
2425,2025-01-25,Wolves,Arsenal,A,average closing odds,benchmark,Wolves vs Arsenal,away_win,away_win,away_win,0.58268315,0.6003507987204391,False,0.23253663,0.16363905927643996,0.06889756956591386,0.18478023,0.23601014200312098,-0.05122991684538325,0.58268315,0.6003507987204391,-0.017667652720530613,0.06889756956591386,True,True,0.5401117,0.5102411300816443,0.02987059048033691,False
2425,2025-05-01,Nott'm Forest,Brentford,A,average closing odds,benchmark,Nott'm Forest vs Brentford,away_win,home_win,home_win,0.37402177,0.41580294526129724,False,0.37402177,0.41580294526129724,-0.04178117669135095,0.33978376,0.27132904055186347,0.0684547173731701,0.28619447,0.31286801418683935,-0.026673540681819208,0.0684547173731701,False,False,1.2510837,1.1619738572882117,0.08910987436309448,False
2425,2025-02-16,Tottenham,Man United,H,average closing odds,benchmark,Tottenham vs Man United,home_win,home_win,home_win,0.48269758,0.4375,False,0.48269758,0.4375,0.04519757628440857,0.18177214,0.25,-0.0682278573513031,0.33553025,0.3125,0.023030251264572144,0.0682278573513031,True,True,0.72836494,0.8266785731844679,-0.0983136287264601,True
2324,2024-05-13,Aston Villa,Liverpool,D,average closing odds,benchmark,Aston Villa vs Liverpool,draw,away_win,away_win,0.595018,0.5369109032224124,False,0.18284127,0.25093224980890816,-0.06809097864687508,0.22214074,0.21215684696867954,0.009983897359819305,0.595018,0.5369109032224124,0.05810712599053924,0.06809097864687508,False,False,1.5044441,1.5504294336680395,-0.04598531135358641,False
2425,2024-12-30,Aston Villa,Brighton,D,average closing odds,benchmark,Aston Villa vs Brighton,draw,home_win,home_win,0.4391658,0.5070429137272364,False,0.4391658,0.5070429137272364,-0.06787711291737619,0.31382507,0.25691986781353265,0.056905203044469055,0.24700914,0.23603721845923076,0.010971924774068498,0.06787711291737619,False,False,1.1589196,1.3589910410970656,-0.2000714682668654,False
2425,2025-02-25,Chelsea,Southampton,H,average closing odds,benchmark,Chelsea vs Southampton,home_win,home_win,home_win,0.75663537,0.8240249973637327,False,0.75663537,0.8240249973637327,-0.06738962949340188,0.118107714,0.11601795991763744,0.002089753841308023,0.12525696,0.05995704271862981,0.0652999129049969,0.06738962949340188,True,True,0.27887383,0.19355441292633918,0.08531941810736748,False
2425,2024-12-29,Crystal Palace,Southampton,H,average closing odds,benchmark,Crystal Palace vs Southampton,home_win,home_win,home_win,0.64984673,0.6252701339864573,False,0.64984673,0.6252701339864573,0.024576598629967306,0.15311746,0.22042933294914277,-0.06731186995647462,0.19703585,0.15430053306439992,0.04273531602999095,0.06731186995647462,True,True,0.43101874,0.4695715082451332,-0.038552768306397256,True
2425,2025-01-16,Man United,Southampton,H,average closing odds,benchmark,Man United vs Southampton,home_win,home_win,home_win,0.6868604,0.7494359356439472,False,0.6868604,0.7494359356439472,-0.06257555308703189,0.15765636,0.16149461239465526,-0.0038382557023411146,0.15548332,0.08906945196139762,0.06641386839401772,0.06641386839401772,True,True,0.37562424,0.2884344412182643,0.08718979822646838,False
2425,2025-05-18,Leicester,Ipswich,H,average closing odds,benchmark,Leicester vs Ipswich,home_win,home_win,home_win,0.48798814,0.4227902305928719,False,0.48798814,0.4227902305928719,0.06519791356644511,0.2274951,0.2615078537999508,-0.034012749725472635,0.2845168,0.3157019156071774,-0.03118510423632781,0.06519791356644511,True,True,0.71746415,0.8608791317031737,-0.14341498270491315,True
2425,2025-04-19,Everton,Man City,A,average closing odds,benchmark,Everton vs Man City,away_win,away_win,away_win,0.5182522,0.5012107687194339,False,0.28328857,0.23579127296899483,0.0474972952892907,0.19845924,0.2629979583115711,-0.0645387204976215,0.5182522,0.5012107687194339,0.017041425208330963,0.0645387204976215,True,True,0.6572933,0.6907285703182686,-0.03343525061612018,True
2425,2024-12-21,Brentford,Nott'm Forest,A,average closing odds,benchmark,Brentford vs Nott'm Forest,away_win,home_win,home_win,0.42867872,0.38446968957343186,False,0.42867872,0.38446968957343186,0.04420903161606704,0.20331523,0.267410482412806,-0.06409525418900536,0.3680061,0.348119828013762,0.019886282177583203,0.06409525418900536,False,False,0.9996557,1.055208525103914,-0.05555280153213671,False
2425,2024-12-14,Nott'm Forest,Aston Villa,H,average closing odds,benchmark,Nott'm Forest vs Aston Villa,home_win,home_win,home_win,0.39299893,0.3531804451861093,False,0.39299893,0.3531804451861093,0.039818488606004954,0.23684144,0.3000373060985443,-0.06319586589773862,0.37015966,0.34678224871534646,0.023377407094056002,0.06319586589773862,True,True,0.9339484,1.0407761764902537,-0.1068277788538401,True
2425,2025-04-13,Liverpool,West Ham,H,average closing odds,benchmark,Liverpool vs West Ham,home_win,home_win,home_win,0.68801504,0.7477401001962434,False,0.68801504,0.7477401001962434,-0.05972505646073922,0.15879825,0.162221581059524,-0.0034233334837641127,0.15318671,0.0900383187442325,0.06314838994450346,0.06314838994450346,True,True,0.37394458,0.2906998210164343,0.08324475953852783,False
2425,2024-11-23,Man City,Tottenham,A,average closing odds,benchmark,Man City vs Tottenham,away_win,home_win,home_win,0.66492236,0.6817927242879362,False,0.66492236,0.6817927242879362,-0.016870367682406462,0.13407381,0.17968742827027853,-0.0456136194810253,0.20100383,0.1385198474417853,0.062483987163431676,0.062483987163431676,False,False,1.6044313,1.9767416607928385,-0.372310389239799,False
2324,2024-04-13,Man City,Luton,H,average closing odds,benchmark,Man City vs Luton,home_win,home_win,home_win,0.8197335,0.8821654115185035,False,0.8197335,0.8821654115185035,-0.06243191103785162,0.104911424,0.07798542567357411,0.026925998546034197,0.07535513,0.03984916280792246,0.03550596464588156,0.06243191103785162,True,True,0.19877599,0.12537569915483754,0.07340029264260967,False
2425,2024-10-05,West Ham,Ipswich,H,average closing odds,benchmark,West Ham vs Ipswich,home_win,home_win,home_win,0.56583625,0.504068518190537,False,0.56583625,0.504068518190537,0.06176773259147594,0.2133805,0.2540292532305872,-0.040648752556339485,0.22078326,0.24190222857887575,-0.021118965133975237,0.06176773259147594,True,True,0.56945056,0.6850430713602198,-0.11559251412831673,True
2425,2024-09-28,Newcastle,Man City,D,average closing odds,benchmark,Newcastle vs Man City,draw,away_win,away_win,0.5148146,0.5763712729238575,False,0.24005844,0.19445253046118016,0.04560590652860408,0.24512699,0.22917619661496233,0.015950795849103222,0.5148146,0.5763712729238575,-0.06155665767422369,0.06155665767422369,False,False,1.4059789,1.4732641537452356,-0.06728523566967404,False
2425,2024-12-05,Bournemouth,Tottenham,H,average closing odds,benchmark,Bournemouth vs Tottenham,home_win,home_win,home_win,0.5015242,0.44008295723347957,False,0.5015242,0.44008295723347957,0.06144125274271672,0.207824,0.2453659454652137,-0.037541938788539814,0.29065183,0.31455109730130676,-0.023899269250693356,0.06144125274271672,True,True,0.6901034,0.8207920306741062,-0.1306886189996067,True
2425,2025-04-27,Liverpool,Tottenham,H,average closing odds,benchmark,Liverpool vs Tottenham,home_win,home_win,home_win,0.8574768,0.7961875599374127,False,0.8574768,0.7961875599374127,0.06128921094042539,0.07673412,0.1291114962060669,-0.05237737804248124,0.06578911,0.07470094385652036,-0.008911832897944158,0.06128921094042539,True,True,0.1537612,0.2279204928316096,-0.07415929967536722,True
2425,2024-08-31,West Ham,Man City,A,average closing odds,benchmark,West Ham vs Man City,away_win,away_win,away_win,0.65707296,0.6832326108431634,False,0.19088551,0.13067290371317333,0.06021261030774647,0.1520415,0.1860944854436632,-0.0340529905973192,0.65707296,0.6832326108431634,-0.026159649512749628,0.06021261030774647,True,True,0.4199602,0.3809199051481609,0.0390402956384297,False
2425,2025-02-26,Liverpool,Newcastle,H,average closing odds,benchmark,Liverpool vs Newcastle,home_win,home_win,home_win,0.7463056,0.7002073707087628,False,0.7463056,0.7002073707087628,0.046098214198768916,0.11609341,0.17537186432742322,-0.05927845228575909,0.13760103,0.12442076496381389,0.013180267889312633,0.05927845228575909,True,True,0.29262012,0.35637874394062213,-0.0637586215079134,True
2324,2024-05-19,Arsenal,Everton,H,average closing odds,benchmark,Arsenal vs Everton,home_win,home_win,home_win,0.7317614,0.7909744915608501,False,0.7317614,0.7909744915608501,-0.059213095629606194,0.18322474,0.13310191444196373,0.050122823202231825,0.08501389,0.07592359399718623,0.009090294779116104,0.059213095629606194,True,True,0.31230077,0.23448956007726598,0.07781121139757227,False
2425,2025-01-06,Wolves,Nott'm Forest,A,average closing odds,benchmark,Wolves vs Nott'm Forest,away_win,away_win,away_win,0.44023976,0.4758165650116857,False,0.30673203,0.24776976571852025,0.058962263004242815,0.25302827,0.27641366926979427,-0.023385395687335775,0.44023976,0.4758165650116857,-0.03557680771226246,0.058962263004242815,True,True,0.8204358,0.7427228666464106,0.07771295536362965,False
2425,2024-12-27,Arsenal,Ipswich,H,average closing odds,benchmark,Arsenal vs Ipswich,home_win,home_win,home_win,0.7806989,0.8395150754544238,False,0.7806989,0.8395150754544238,-0.05881618000001709,0.15220667,0.10900309635740811,0.043203577860769685,0.06709446,0.051481828188167995,0.015612631941569859,0.05881618000001709,True,True,0.24756575,0.17493084496714367,0.07263490134022937,False
2425,2024-10-05,Crystal Palace,Liverpool,A,average closing odds,benchmark,Crystal Palace vs Liverpool,away_win,away_win,away_win,0.63367504,0.5749356706560619,False,0.16959849,0.19088321471085945,-0.021284724711088332,0.19672646,0.23418111463307884,-0.037454658348555825,0.63367504,0.5749356706560619,0.058739368158482796,0.058739368158482796,True,True,0.45621902,0.5534971215633908,-0.09727810405774506,True
2425,2025-04-06,Man United,Man City,D,average closing odds,benchmark,Man United vs Man City,draw,away_win,away_win,0.39709753,0.4550934782847256,False,0.32439902,0.28325877261969645,0.041140251628426716,0.27850348,0.261647749095578,0.0168557284778168,0.39709753,0.4550934782847256,-0.057995950303921184,0.057995950303921184,False,False,1.2783247,1.340756148931373,-0.06243142568765969,False
2425,2024-12-14,Liverpool,Fulham,D,average closing odds,benchmark,Liverpool vs Fulham,draw,home_win,home_win,0.8013233,0.7434413663276841,False,0.8013233,0.7434413663276841,0.05788192831190331,0.110788025,0.15645014071169863,-0.04566211574975024,0.0878887,0.10010849296061718,-0.012219790210411183,0.05788192831190331,False,False,2.2001367,1.8550179094640158,0.3451187520655252,False
2425,2025-02-15,West Ham,Brentford,A,average closing odds,benchmark,West Ham vs Brentford,away_win,away_win,home_win,0.39108583,0.4034790084979311,True,0.35337844,0.4034790084979311,-0.050100563587881675,0.25553572,0.26309042197947285,-0.007554700200603226,0.39108583,0.33343056952259587,0.05765526378848507,0.05765526378848507,True,False,0.93882823,1.0983206226389939,-0.15949239273481908,True
2425,2024-10-05,Arsenal,Southampton,H,average closing odds,benchmark,Arsenal vs Southampton,home_win,home_win,home_win,0.7593528,0.8164875528047155,False,0.7593528,0.8164875528047155,-0.05713474957442988,0.15130362,0.12058264234162257,0.03072097680472448,0.08934364,0.06292980485366194,0.026413832374350146,0.05713474957442988,True,True,0.2752888,0.20274361126256832,0.07254517920183293,False
2425,2025-02-25,Wolves,Fulham,A,average closing odds,benchmark,Wolves vs Fulham,away_win,away_win,home_win,0.36703166,0.3970696199565754,True,0.3666841,0.3970696199565754,-0.030385510984025976,0.2662842,0.2929599025289367,-0.02667570496004329,0.36703166,0.3099704775144879,0.05706118614174682,0.05706118614174682,True,False,1.0023072,1.1712782198622063,-0.16897104327224044,True
2425,2025-05-20,Man City,Bournemouth,H,average closing odds,benchmark,Man City vs Bournemouth,home_win,home_win,home_win,0.66562396,0.7159188330943569,False,0.66562396,0.7159188330943569,-0.05029487021517598,0.16545613,0.17161560578648272,-0.006159474685828115,0.16891995,0.11246556111916042,0.05645438960448765,0.05645438960448765,True,True,0.40703037,0.3341884800474635,0.07284189376425831,False
2324,2024-04-20,Luton,Brentford,A,average closing odds,benchmark,Luton vs Brentford,away_win,away_win,away_win,0.43344018,0.3982428812727322,False,0.2780154,0.3344130118004476,-0.05639760686079609,0.28854448,0.26734410692682026,0.021200369105436823,0.43344018,0.3982428812727322,0.03519729736000399,0.05639760686079609,True,True,0.8360015,0.9206932053731273,-0.0846916899846385,True
2425,2025-05-03,Leicester,Southampton,H,average closing odds,benchmark,Leicester vs Southampton,home_win,away_win,home_win,0.38911828,0.3960559613448449,True,0.3598955,0.3960559613448449,-0.03616046378434379,0.25098628,0.26998744407169706,-0.01900116601459867,0.38911828,0.333956594583458,0.05516168940358729,0.05516168940358729,False,True,1.0219415,0.9261997611845103,0.09574178144091694,False
2425,2024-12-29,Tottenham,Wolves,D,average closing odds,benchmark,Tottenham vs Wolves,draw,home_win,home_win,0.53507996,0.578405352662392,False,0.53507996,0.578405352662392,-0.043325396607704514,0.20024835,0.21195427934206856,-0.01170593360937966,0.26467177,0.20964036799553945,0.055031404722890115,0.055031404722890115,False,False,1.608197,1.5513846910496458,0.056812282751013354,False
2425,2025-05-25,Liverpool,Crystal Palace,D,average closing odds,benchmark,Liverpool vs Crystal Palace,draw,home_win,home_win,0.7561619,0.7011411318260975,False,0.7561619,0.7011411318260975,0.055020796350782386,0.11301092,0.16143921858853,-0.048428298004328185,0.13082713,0.13741964958537245,-0.006592520698195936,0.055020796350782386,False,False,2.180271,1.8236265626479056,0.35664434761515595,False
2425,2024-12-15,Chelsea,Brentford,H,average closing odds,benchmark,Chelsea vs Brentford,home_win,home_win,home_win,0.74478817,0.7107595177423649,False,0.74478817,0.7107595177423649,0.034028652118474945,0.10980648,0.16430228577948505,-0.054495807755956,0.14540538,0.1249381964781501,0.020467185439803387,0.054495807755956,True,True,0.29465544,0.3414211374153067,-0.046765695177452715,True
2425,2024-08-24,Man City,Ipswich,H,average closing odds,benchmark,Man City vs Ipswich,home_win,home_win,home_win,0.8267278,0.8811224143986494,False,0.8267278,0.8811224143986494,-0.05439460687682929,0.13026991,0.0839530971760951,0.04631681768939867,0.043002233,0.034924488425255557,0.00807774448394702,0.05439460687682929,True,True,0.19027977,0.12655871332435137,0.06372105359287733,False
2425,2025-05-02,Man City,Wolves,H,average closing odds,benchmark,Man City vs Wolves,home_win,home_win,home_win,0.72812724,0.7170272095378919,False,0.72812724,0.7170272095378919,0.011100031596751658,0.12309084,0.17727240973815042,-0.054181568862047974,0.1487819,0.10570038072395767,0.04308151491355454,0.054181568862047974,True,True,0.31727946,0.33264148995627457,-0.0153620319103151,True
2425,2024-11-02,Wolves,Crystal Palace,D,average closing odds,benchmark,Wolves vs Crystal Palace,draw,away_win,home_win,0.37087104,0.3953311223353763,True,0.36256516,0.3953311223353763,-0.03276596253770786,0.26656383,0.287621145890708,-0.021057313130850797,0.37087104,0.31704773177391565,0.0538233054708811,0.0538233054708811,False,False,1.3221415,1.2461111304879346,0.07603039764164299,False
2425,2025-04-27,Bournemouth,Man United,D,average closing odds,benchmark,Bournemouth vs Man United,draw,home_win,home_win,0.44273904,0.490774984633656,False,0.44273904,0.490774984633656,-0.048035944974155864,0.24420622,0.24987238121034697,-0.005666161298771649,0.31305477,0.2593526341559971,0.05370213607524987,0.05370213607524987,False,False,1.4097422,1.3868049666153042,0.022937269522085968,False
2324,2024-05-05,Liverpool,Tottenham,H,average closing odds,benchmark,Liverpool vs Tottenham,home_win,home_win,home_win,0.72679806,0.6735834445360673,False,0.72679806,0.6735834445360673,0.05321461302008501,0.14947437,0.1692837127744422,-0.019809345275090706,0.12372762,0.1571328426894904,-0.03340522304151067,0.05321461302008501,True,True,0.3191066,0.3951433939450276,-0.07603678531580094,True
2425,2025-01-25,Southampton,Newcastle,A,average closing odds,benchmark,Southampton vs Newcastle,away_win,away_win,away_win,0.6084427,0.6567450078643938,False,0.20058887,0.14797032584599,0.052618541222300724,0.19096847,0.1952846662896161,-0.004316197504330155,0.6084427,0.6567450078643938,-0.04830228411332571,0.052618541222300724,True,True,0.4968525,0.4204594517177129,0.07639303560795546,False
2425,2024-08-24,Fulham,Leicester,H,average closing odds,benchmark,Fulham vs Leicester,home_win,home_win,home_win,0.5241668,0.5119556061057993,False,0.5241668,0.5119556061057993,0.012211216327672414,0.2069922,0.2594276386735586,-0.05243544461704769,0.26884094,0.22861675522064195,0.04022418358589186,0.05243544461704769,True,True,0.6459453,0.6695173645264941,-0.023572053933842763,True
2425,2024-10-26,Brighton,Wolves,D,average closing odds,benchmark,Brighton vs Wolves,draw,home_win,home_win,0.65015095,0.6111857960025356,False,0.65015095,0.6111857960025356,0.03896515872082251,0.16805215,0.21957933632127713,-0.051527184522075165,0.18179694,0.16923486767618712,0.012562070504736345,0.051527184522075165,False,False,1.7834809,1.5160416706717974,0.2674392119728559,False
2425,2025-01-25,Liverpool,Ipswich,H,average closing odds,benchmark,Liverpool vs Ipswich,home_win,home_win,home_win,0.8187633,0.8699306648881306,False,0.8187633,0.8699306648881306,-0.05116734921048782,0.099311724,0.08530238851818243,0.014009335786970459,0.081924975,0.044766946593686845,0.037158028324678634,0.05116734921048782,True,True,0.19996023,0.13934176604024953,0.06061846574075633,False
2324,2024-04-06,Brighton,Arsenal,A,average closing odds,benchmark,Brighton vs Arsenal,away_win,away_win,away_win,0.585959,0.636916548797737,False,0.19963741,0.15217468175388965,0.04746273127101269,0.21440361,0.21090876944837342,0.003494844953443904,0.585959,0.636916548797737,-0.05095753152097304,0.05095753152097304,True,True,0.5345054,0.4511166385890467,0.0833887882946508,False
2425,2025-04-13,Newcastle,Man United,H,average closing odds,benchmark,Newcastle vs Man United,home_win,home_win,home_win,0.64561826,0.5947513105909453,False,0.64561826,0.5947513105909453,0.05086694931582347,0.18786386,0.2232050373080238,-0.035341180753992424,0.16651793,0.18204365210103082,-0.015525723858347412,0.05086694931582347,True,True,0.43754688,0.519611926201758,-0.08206504714864216,True
2425,2024-11-09,Liverpool,Aston Villa,H,average closing odds,benchmark,Liverpool vs Aston Villa,home_win,home_win,home_win,0.68289334,0.648035422540919,False,0.68289334,0.648035422540919,0.034857913278325436,0.1519006,0.2023401741267004,-0.05043956975944425,0.16520606,0.14962440333238067,0.015581656481118783,0.05043956975944425,True,True,0.3814166,0.43380991970890864,-0.0523933306872259,True
2425,2024-11-29,Brighton,Southampton,D,average closing odds,benchmark,Brighton vs Southampton,draw,home_win,home_win,0.6426946,0.6916978155994784,False,0.6426946,0.6916978155994784,-0.04900322312358729,0.1761775,0.17641467223546325,-0.00023717055699645773,0.18112792,0.13188751216505828,0.049240408581745,0.049240408581745,False,False,1.7362633,1.7349179629303724,0.0013453122161120046,False
2425,2025-04-23,Arsenal,Crystal Palace,D,average closing odds,benchmark,Arsenal vs Crystal Palace,draw,home_win,home_win,0.7202258,0.6866755942417141,False,0.7202258,0.6866755942417141,0.03355021676292458,0.15230751,0.2015400066956813,-0.04923249631970475,0.12746674,0.11178439906260462,0.01568233916142492,0.04923249631970475,False,False,1.8818537,1.6017673729072885,0.2800863267768545,False
2324,2024-05-19,Man City,West Ham,H,average closing odds,benchmark,Man City vs West Ham,home_win,home_win,home_win,0.8504049,0.8988324761266879,False,0.8504049,0.8988324761266879,-0.04842755793287079,0.07833184,0.06725529716472418,0.011076545853807615,0.071263276,0.03391222670858801,0.037351049331966035,0.04842755793287079,True,True,0.16204266,0.10665860656151037,0.055384055939824775,False
2425,2025-05-10,Bournemouth,Aston Villa,A,average closing odds,benchmark,Bournemouth vs Aston Villa,away_win,home_win,home_win,0.397381,0.3712552291403411,False,0.397381,0.3712552291403411,0.02612577853101511,0.22368573,0.27134234877679325,-0.0476566222533939,0.3789333,0.3574024220828657,0.021530888425862316,0.0476566222533939,False,False,0.970395,1.0288928993271547,-0.05849787073599866,False
2425,2025-04-01,Wolves,West Ham,H,average closing odds,benchmark,Wolves vs West Ham,home_win,home_win,home_win,0.4526013,0.40526052045822697,False,0.4526013,0.40526052045822697,0.04734079313277645,0.2813856,0.2955284410726148,-0.014142840505750764,0.26601306,0.29921103846915825,-0.03319798242934807,0.04734079313277645,True,True,0.7927436,0.9032251582881983,-0.11048153503151492,True
2324,2024-05-06,Crystal Palace,Man United,H,average closing odds,benchmark,Crystal Palace vs Man United,home_win,home_win,home_win,0.50814164,0.47429866259451736,False,0.50814164,0.47429866259451736,0.033842974253932345,0.19792612,0.24499396566587026,-0.04706784669595296,0.29393223,0.28070737173961224,0.013224857540859558,0.04706784669595296,True,True,0.67699504,0.7459180658484813,-0.06892302686227525,True
2425,2025-02-19,Aston Villa,Liverpool,D,average closing odds,benchmark,Aston Villa vs Liverpool,draw,away_win,away_win,0.55240273,0.5067215381751456,False,0.2450347,0.25137621998244825,-0.006341525310817386,0.20256259,0.24190224184240622,-0.03933965636934561,0.55240273,0.5067215381751456,0.04568119658132408,0.04568119658132408,False,False,1.5967064,1.4192215937679,0.17748479661295935,False
2425,2025-01-01,Brentford,Arsenal,A,average closing odds,benchmark,Brentford vs Arsenal,away_win,away_win,away_win,0.6628335,0.6220288725634617,False,0.16769259,0.16318985753794396,0.0045027292416504605,0.16947393,0.21478126989859442,-0.04530733870524267,0.6628335,0.6220288725634617,0.04080463926591449,0.04530733870524267,True,True,0.41123143,0.47476876840796406,-0.06353734002318318,True
2425,2025-01-25,Brighton,Everton,A,average closing odds,benchmark,Brighton vs Everton,away_win,home_win,home_win,0.55529433,0.564614796406041,False,0.55529433,0.564614796406041,-0.009320461517582701,0.22103877,0.25664308927547314,-0.03560431561958172,0.2236669,0.17874211431848597,0.044924792038325556,0.044924792038325556,False,False,1.4975973,1.721811214081924,-0.22421387731281994,False
2425,2025-04-02,Liverpool,Everton,H,average closing odds,benchmark,Liverpool vs Everton,home_win,home_win,home_win,0.67967737,0.6463143306771079,False,0.67967737,0.6463143306771079,0.03336303653328032,0.17389922,0.21838931721509583,-0.04449009877503998,0.14642337,0.13529635210779628,0.011127017538276107,0.04449009877503998,True,True,0.38613707,0.4364693135456713,-0.05033224527403435,True
2425,2025-03-15,Southampton,Wolves,A,average closing odds,benchmark,Southampton vs Wolves,away_win,away_win,away_win,0.4389064,0.47022815804117973,False,0.23283201,0.24596549805230944,-0.013133483491609976,0.32826158,0.2838063439065109,0.044455240136991925,0.4389064,0.47022815804117973,-0.031321756645382004,0.044455240136991925,True,True,0.8234691,0.7545372594263852,0.06893184295627475,False
2425,2025-03-08,Liverpool,Southampton,H,average closing odds,benchmark,Liverpool vs Southampton,home_win,home_win,home_win,0.8280673,0.871071944311227,False,0.8280673,0.871071944311227,-0.04300464160736961,0.087982565,0.08862418498491861,-0.0006416198203525736,0.08395017,0.040303870703854196,0.04364629868062533,0.04364629868062533,True,True,0.18866085,0.1380307058723409,0.050630139288143416,False
2425,2025-02-23,Newcastle,Nott'm Forest,H,average closing odds,benchmark,Newcastle vs Nott'm Forest,home_win,home_win,home_win,0.5156367,0.502917321787495,False,0.5156367,0.502917321787495,0.012719360722880935,0.20686969,0.2501489803682593,-0.043279288757922973,0.27749357,0.24693369784424563,0.03055986843039732,0.043279288757922973,True,True,0.66235286,0.6873294925964475,-0.024976632622540018,True
2324,2024-05-04,Brentford,Fulham,D,average closing odds,benchmark,Brentford vs Fulham,draw,home_win,home_win,0.42015865,0.4634014253839655,False,0.42015865,0.4634014253839655,-0.043242770932595265,0.25527364,0.25111019647769856,0.004163443678093681,0.3245677,0.28548837813833583,0.039079327254501695,0.043242770932595265,False,False,1.3654193,1.3818634064041064,-0.01644413779601317,False
2425,2025-04-13,Wolves,Tottenham,H,average closing odds,benchmark,Wolves vs Tottenham,home_win,home_win,home_win,0.40741226,0.4208872345618746,False,0.40741226,0.4208872345618746,-0.013474973791076872,0.24060866,0.26955699292165003,-0.028948330554782964,0.3519791,0.3095557725164755,0.04242333414818211,0.04242333414818211,True,True,0.89792967,0.8653903325753204,0.032539335851193285,False
2425,2024-11-09,Wolves,Southampton,H,average closing odds,benchmark,Wolves vs Southampton,home_win,home_win,home_win,0.5421017,0.5012164713245909,False,0.5421017,0.5012164713245909,0.040885209907861486,0.25531176,0.25391441291377687,0.001397344412349233,0.20258656,0.24486911576163214,-0.042282554320210636,0.042282554320210636,True,True,0.6123017,0.6907171927241067,-0.07841548545634547,True
2425,2024-12-14,Wolves,Ipswich,A,average closing odds,benchmark,Wolves vs Ipswich,away_win,home_win,home_win,0.44147906,0.483289076091933,False,0.44147906,0.483289076091933,-0.04181001901833986,0.29513958,0.2628880139181393,0.032251567046902796,0.2633813,0.2538229099899277,0.00955839236679229,0.04181001901833986,False,False,1.3341525,1.3711184598879345,-0.03696599978966786,False
2425,2025-04-12,Nott'm Forest,Everton,A,average closing odds,benchmark,Nott'm Forest vs Everton,away_win,home_win,home_win,0.44419286,0.4859667736885214,False,0.44419286,0.4859667736885214,-0.04177391713830475,0.30898252,0.2866330970558046,0.0223494242397429,0.24682455,0.22740012925567396,0.01942441839275591,0.04177391713830475,False,False,1.3990775,1.4810441292592051,-0.081966594583607,False
2425,2025-04-05,Ipswich,Wolves,A,average closing odds,benchmark,Ipswich vs Wolves,away_win,away_win,away_win,0.38526103,0.36391011163967774,False,0.35742176,0.33700126535646213,0.020420490434248317,0.25731722,0.29908862300386013,-0.04177140779962124,0.38526103,0.36391011163967774,0.021350917365372923,0.04177140779962124,True,True,0.9538342,1.010848387886433,-0.057014211822895344,True
2425,2024-08-31,Brentford,Southampton,H,average closing odds,benchmark,Brentford vs Southampton,home_win,home_win,home_win,0.57511616,0.5337429454531802,False,0.57511616,0.5337429454531802,0.04137321207855804,0.22037591,0.2488956740455245,-0.028519763644180213,0.20450795,0.21736138050129514,-0.012853433533216524,0.04137321207855804,True,True,0.55318326,0.6278409314761926,-0.07465767389638911,True
2425,2024-10-27,Chelsea,Newcastle,H,average closing odds,benchmark,Chelsea vs Newcastle,home_win,home_win,home_win,0.49463344,0.5359598005071957,False,0.49463344,0.5359598005071957,-0.041326364304192786,0.24923168,0.23342288148610224,0.01580879974158178,0.25613487,0.230617318006702,0.025517549661449868,0.041326364304192786,True,True,0.7039383,0.623696119777644,0.08024218560031615,False
2425,2024-08-25,Bournemouth,Newcastle,D,average closing odds,benchmark,Bournemouth vs Newcastle,draw,away_win,home_win,0.38576344,0.37346955385968933,True,0.33372882,0.37346955385968933,-0.03974073377416382,0.28050774,0.26296349408750724,0.017544249271104817,0.38576344,0.3635669520528036,0.022196484503058833,0.03974073377416382,False,False,1.2711539,1.3357400621897053,-0.06458613534034008,False
2425,2025-01-19,Man United,Brighton,A,average closing odds,benchmark,Man United vs Brighton,away_win,home_win,home_win,0.44286257,0.41565750928424794,False,0.44286257,0.41565750928424794,0.02720506100154918,0.24315973,0.2824026018960626,-0.03924287563397,0.3139777,0.30193988881968953,0.012037799731259569,0.03924287563397,False,False,1.1584333,1.1975273250624945,-0.03909400692437193,False
2425,2025-03-16,Fulham,Tottenham,H,average closing odds,benchmark,Fulham vs Tottenham,home_win,home_win,home_win,0.4799089,0.5188164507864904,False,0.4799089,0.5188164507864904,-0.03890753741254327,0.26992136,0.2436067091256364,0.026314653274418537,0.25016972,0.23757684008787314,0.012592884138124788,0.03890753741254327,True,True,0.73415893,0.6562051177393964,0.07795381542329283,False
