match_id,season,date,team,opponent,is_home,formation,captain,lineup_type,source,source_collected_at
2425_20250426_wolves_leicester,2425,2025-04-26,Wolves,Leicester,1,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_wolves_leicester,2425,2025-04-26,Leicester,Wolves,0,,,actual,fbref_soccerdata,2025-04-27
2425_20250427_bournemouth_man_united,2425,2025-04-27,Bournemouth,Man United,1,,,actual,fbref_soccerdata,2025-04-28
2425_20250427_bournemouth_man_united,2425,2025-04-27,Man United,Bournemouth,0,,,actual,fbref_soccerdata,2025-04-28
2425_20250427_liverpool_tottenham,2425,2025-04-27,Liverpool,Tottenham,1,,,actual,fbref_soccerdata,2025-04-28
2425_20250427_liverpool_tottenham,2425,2025-04-27,Tottenham,Liverpool,0,,,actual,fbref_soccerdata,2025-04-28
2425_20250501_nottm_forest_brentford,2425,2025-05-01,Nott'm Forest,Brentford,1,,,actual,fbref_soccerdata,2025-05-02
2425_20250501_nottm_forest_brentford,2425,2025-05-01,Brentford,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-05-02
2425_20250502_man_city_wolves,2425,2025-05-02,Man City,Wolves,1,,,actual,fbref_soccerdata,2025-05-03
2425_20250502_man_city_wolves,2425,2025-05-02,Wolves,Man City,0,,,actual,fbref_soccerdata,2025-05-03
2425_20250503_arsenal_bournemouth,2425,2025-05-03,Arsenal,Bournemouth,1,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_arsenal_bournemouth,2425,2025-05-03,Bournemouth,Arsenal,0,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_aston_villa_fulham,2425,2025-05-03,Aston Villa,Fulham,1,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_aston_villa_fulham,2425,2025-05-03,Fulham,Aston Villa,0,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_everton_ipswich,2425,2025-05-03,Everton,Ipswich,1,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_everton_ipswich,2425,2025-05-03,Ipswich,Everton,0,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_leicester_southampton,2425,2025-05-03,Leicester,Southampton,1,,,actual,fbref_soccerdata,2025-05-04
2425_20250503_leicester_southampton,2425,2025-05-03,Southampton,Leicester,0,,,actual,fbref_soccerdata,2025-05-04
2425_20250504_brentford_man_united,2425,2025-05-04,Brentford,Man United,1,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_brentford_man_united,2425,2025-05-04,Man United,Brentford,0,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_brighton_newcastle,2425,2025-05-04,Brighton,Newcastle,1,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_brighton_newcastle,2425,2025-05-04,Newcastle,Brighton,0,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_chelsea_liverpool,2425,2025-05-04,Chelsea,Liverpool,1,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_chelsea_liverpool,2425,2025-05-04,Liverpool,Chelsea,0,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_west_ham_tottenham,2425,2025-05-04,West Ham,Tottenham,1,,,actual,fbref_soccerdata,2025-05-05
2425_20250504_west_ham_tottenham,2425,2025-05-04,Tottenham,West Ham,0,,,actual,fbref_soccerdata,2025-05-05
2425_20250505_crystal_palace_nottm_forest,2425,2025-05-05,Crystal Palace,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-05-06
2425_20250505_crystal_palace_nottm_forest,2425,2025-05-05,Nott'm Forest,Crystal Palace,0,,,actual,fbref_soccerdata,2025-05-06
2425_20250510_bournemouth_aston_villa,2425,2025-05-10,Bournemouth,Aston Villa,1,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_bournemouth_aston_villa,2425,2025-05-10,Aston Villa,Bournemouth,0,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_fulham_everton,2425,2025-05-10,Fulham,Everton,1,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_fulham_everton,2425,2025-05-10,Everton,Fulham,0,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_ipswich_brentford,2425,2025-05-10,Ipswich,Brentford,1,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_ipswich_brentford,2425,2025-05-10,Brentford,Ipswich,0,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_southampton_man_city,2425,2025-05-10,Southampton,Man City,1,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_southampton_man_city,2425,2025-05-10,Man City,Southampton,0,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_wolves_brighton,2425,2025-05-10,Wolves,Brighton,1,,,actual,fbref_soccerdata,2025-05-11
2425_20250510_wolves_brighton,2425,2025-05-10,Brighton,Wolves,0,,,actual,fbref_soccerdata,2025-05-11
2425_20250511_liverpool_arsenal,2425,2025-05-11,Liverpool,Arsenal,1,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_liverpool_arsenal,2425,2025-05-11,Arsenal,Liverpool,0,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_man_united_west_ham,2425,2025-05-11,Man United,West Ham,1,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_man_united_west_ham,2425,2025-05-11,West Ham,Man United,0,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_newcastle_chelsea,2425,2025-05-11,Newcastle,Chelsea,1,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_newcastle_chelsea,2425,2025-05-11,Chelsea,Newcastle,0,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_nottm_forest_leicester,2425,2025-05-11,Nott'm Forest,Leicester,1,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_nottm_forest_leicester,2425,2025-05-11,Leicester,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_tottenham_crystal_palace,2425,2025-05-11,Tottenham,Crystal Palace,1,,,actual,fbref_soccerdata,2025-05-12
2425_20250511_tottenham_crystal_palace,2425,2025-05-11,Crystal Palace,Tottenham,0,,,actual,fbref_soccerdata,2025-05-12
2425_20250516_aston_villa_tottenham,2425,2025-05-16,Aston Villa,Tottenham,1,,,actual,fbref_soccerdata,2025-05-17
2425_20250516_aston_villa_tottenham,2425,2025-05-16,Tottenham,Aston Villa,0,,,actual,fbref_soccerdata,2025-05-17
2425_20250516_chelsea_man_united,2425,2025-05-16,Chelsea,Man United,1,,,actual,fbref_soccerdata,2025-05-17
2425_20250516_chelsea_man_united,2425,2025-05-16,Man United,Chelsea,0,,,actual,fbref_soccerdata,2025-05-17
2425_20250518_arsenal_newcastle,2425,2025-05-18,Arsenal,Newcastle,1,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_arsenal_newcastle,2425,2025-05-18,Newcastle,Arsenal,0,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_brentford_fulham,2425,2025-05-18,Brentford,Fulham,1,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_brentford_fulham,2425,2025-05-18,Fulham,Brentford,0,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_everton_southampton,2425,2025-05-18,Everton,Southampton,1,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_everton_southampton,2425,2025-05-18,Southampton,Everton,0,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_leicester_ipswich,2425,2025-05-18,Leicester,Ipswich,1,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_leicester_ipswich,2425,2025-05-18,Ipswich,Leicester,0,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_west_ham_nottm_forest,2425,2025-05-18,West Ham,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-05-19
2425_20250518_west_ham_nottm_forest,2425,2025-05-18,Nott'm Forest,West Ham,0,,,actual,fbref_soccerdata,2025-05-19
2425_20250519_brighton_liverpool,2425,2025-05-19,Brighton,Liverpool,1,,,actual,fbref_soccerdata,2025-05-20
2425_20250519_brighton_liverpool,2425,2025-05-19,Liverpool,Brighton,0,,,actual,fbref_soccerdata,2025-05-20
2425_20250520_crystal_palace_wolves,2425,2025-05-20,Crystal Palace,Wolves,1,,,actual,fbref_soccerdata,2025-05-21
2425_20250520_crystal_palace_wolves,2425,2025-05-20,Wolves,Crystal Palace,0,,,actual,fbref_soccerdata,2025-05-21
2425_20250520_man_city_bournemouth,2425,2025-05-20,Man City,Bournemouth,1,,,actual,fbref_soccerdata,2025-05-21
2425_20250520_man_city_bournemouth,2425,2025-05-20,Bournemouth,Man City,0,,,actual,fbref_soccerdata,2025-05-21
2425_20250525_bournemouth_leicester,2425,2025-05-25,Bournemouth,Leicester,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_bournemouth_leicester,2425,2025-05-25,Leicester,Bournemouth,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_fulham_man_city,2425,2025-05-25,Fulham,Man City,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_fulham_man_city,2425,2025-05-25,Man City,Fulham,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_ipswich_west_ham,2425,2025-05-25,Ipswich,West Ham,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_ipswich_west_ham,2425,2025-05-25,West Ham,Ipswich,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_liverpool_crystal_palace,2425,2025-05-25,Liverpool,Crystal Palace,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_liverpool_crystal_palace,2425,2025-05-25,Crystal Palace,Liverpool,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_man_united_aston_villa,2425,2025-05-25,Man United,Aston Villa,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_man_united_aston_villa,2425,2025-05-25,Aston Villa,Man United,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_newcastle_everton,2425,2025-05-25,Newcastle,Everton,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_newcastle_everton,2425,2025-05-25,Everton,Newcastle,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_nottm_forest_chelsea,2425,2025-05-25,Nott'm Forest,Chelsea,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_nottm_forest_chelsea,2425,2025-05-25,Chelsea,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_southampton_arsenal,2425,2025-05-25,Southampton,Arsenal,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_southampton_arsenal,2425,2025-05-25,Arsenal,Southampton,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_tottenham_brighton,2425,2025-05-25,Tottenham,Brighton,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_tottenham_brighton,2425,2025-05-25,Brighton,Tottenham,0,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_wolves_brentford,2425,2025-05-25,Wolves,Brentford,1,,,actual,fbref_soccerdata,2025-05-26
2425_20250525_wolves_brentford,2425,2025-05-25,Brentford,Wolves,0,,,actual,fbref_soccerdata,2025-05-26
