Date,Season,HomeTeam,AwayTeam,home_win_probability,draw_probability,away_win_probability,model_variant
2021-10-02,2122,Wolves,Newcastle,0.3122802674770355,0.3348783254623413,0.35284140706062317,current_without_elo
2021-10-02,2122,Brighton,Arsenal,0.3131784200668335,0.2499752640724182,0.4368463158607483,current_without_elo
2021-10-02,2122,Man United,Everton,0.6039854288101196,0.1395287662744522,0.25648579001426697,current_without_elo
2021-10-02,2122,Burnley,Norwich,0.6524399518966675,0.12938353419303894,0.21817651391029358,current_without_elo
2021-10-02,2122,Chelsea,Southampton,0.637259840965271,0.18865230679512024,0.17408789694309235,current_without_elo
2021-10-02,2122,Leeds,Watford,0.6243075728416443,0.12235666811466217,0.25333577394485474,current_without_elo
2021-10-03,2122,West Ham,Brentford,0.8028280138969421,0.11586526036262512,0.08130669593811035,current_without_elo
2021-10-03,2122,Tottenham,Aston Villa,0.6662266850471497,0.10669223219156265,0.2270810902118683,current_without_elo
2021-10-03,2122,Liverpool,Man City,0.632720410823822,0.19302506744861603,0.17425453662872314,current_without_elo
2021-10-03,2122,Crystal Palace,Leicester,0.35255277156829834,0.23640845715999603,0.41103872656822205,current_without_elo
2021-10-16,2122,Watford,Liverpool,0.18644843995571136,0.20753584802150726,0.606015682220459,current_without_elo
2021-10-16,2122,Man City,Burnley,0.497818261384964,0.21575120091438293,0.2864305078983307,current_without_elo
2021-10-16,2122,Leicester,Man United,0.2606106698513031,0.23090408742427826,0.5084852576255798,current_without_elo
2021-10-16,2122,Brentford,Chelsea,0.13400892913341522,0.14323405921459198,0.7227570414543152,current_without_elo
2021-10-16,2122,Norwich,Brighton,0.29428860545158386,0.3987133502960205,0.3069981038570404,current_without_elo
2021-10-16,2122,Southampton,Leeds,0.2526111602783203,0.3983093500137329,0.34907951951026917,current_without_elo
2021-10-16,2122,Aston Villa,Wolves,0.5385531783103943,0.17161206901073456,0.28983476758003235,current_without_elo
2021-10-17,2122,Everton,West Ham,0.17821554839611053,0.17507807910442352,0.6467063426971436,current_without_elo
2021-10-17,2122,Newcastle,Tottenham,0.36096858978271484,0.20742939412593842,0.43160200119018555,current_without_elo
2021-10-18,2122,Arsenal,Crystal Palace,0.6105697751045227,0.1496741622686386,0.23975610733032227,current_without_elo
2021-10-22,2122,Arsenal,Aston Villa,0.7302663922309875,0.11408673226833344,0.1556468904018402,current_without_elo
2021-10-23,2122,Chelsea,Norwich,0.7483644485473633,0.10875558853149414,0.14287994801998138,current_without_elo
2021-10-23,2122,Crystal Palace,Newcastle,0.3600946068763733,0.22432950139045715,0.41557586193084717,current_without_elo
2021-10-23,2122,Everton,Watford,0.37904036045074463,0.14409087598323822,0.47686877846717834,current_without_elo
2021-10-23,2122,Leeds,Wolves,0.6733115315437317,0.10436807572841644,0.22232042253017426,current_without_elo
2021-10-23,2122,Southampton,Burnley,0.3277242183685303,0.3930058777332306,0.27926990389823914,current_without_elo
2021-10-23,2122,Brighton,Man City,0.16985124349594116,0.19175110757350922,0.6383976936340332,current_without_elo
2021-10-24,2122,Brentford,Leicester,0.13825710117816925,0.14328020811080933,0.7184627056121826,current_without_elo
2021-10-24,2122,West Ham,Tottenham,0.5231226086616516,0.28381699323654175,0.19306041300296783,current_without_elo
2021-10-24,2122,Man United,Liverpool,0.21704916656017303,0.1901213377714157,0.5928295254707336,current_without_elo
2021-10-30,2122,Liverpool,Brighton,0.8394564390182495,0.11043032258749008,0.05011313781142235,current_without_elo
2021-10-30,2122,Leicester,Arsenal,0.2017175704240799,0.1665065437555313,0.6317759156227112,current_without_elo
2021-10-30,2122,Newcastle,Chelsea,0.3497268259525299,0.15756864845752716,0.4927045404911041,current_without_elo
2021-10-30,2122,Burnley,Brentford,0.5816183686256409,0.18244315683841705,0.23593850433826447,current_without_elo
2021-10-30,2122,Watford,Southampton,0.3428555428981781,0.17717227339744568,0.4799722135066986,current_without_elo
2021-10-30,2122,Tottenham,Man United,0.5994886159896851,0.1420000046491623,0.25851133465766907,current_without_elo
2021-10-30,2122,Man City,Crystal Palace,0.5761092901229858,0.18125444650650024,0.24263624846935272,current_without_elo
2021-10-31,2122,Norwich,Leeds,0.08421044796705246,0.17494529485702515,0.7408442497253418,current_without_elo
2021-10-31,2122,Aston Villa,West Ham,0.2512896955013275,0.21299679577350616,0.5357134938240051,current_without_elo
2021-11-01,2122,Wolves,Everton,0.3506428003311157,0.36923226714134216,0.2801249027252197,current_without_elo
2021-11-05,2122,Southampton,Aston Villa,0.4964416027069092,0.2376379370689392,0.265920490026474,current_without_elo
2021-11-06,2122,Brentford,Norwich,0.3319745361804962,0.1381731778383255,0.5298522710800171,current_without_elo
2021-11-06,2122,Chelsea,Burnley,0.6627200841903687,0.20818862318992615,0.1290913224220276,current_without_elo
2021-11-06,2122,Man United,Man City,0.19956131279468536,0.19708620011806488,0.6033524870872498,current_without_elo
2021-11-06,2122,Crystal Palace,Wolves,0.5461602210998535,0.18195204436779022,0.2718876898288727,current_without_elo
2021-11-06,2122,Brighton,Newcastle,0.39254269003868103,0.23010292649269104,0.37735438346862793,current_without_elo
2021-11-07,2122,Arsenal,Watford,0.70885169506073,0.11449457705020905,0.17665375769138336,current_without_elo
2021-11-07,2122,Everton,Tottenham,0.3043275475502014,0.17766529321670532,0.5180071592330933,current_without_elo
2021-11-07,2122,Leeds,Leicester,0.5773681998252869,0.13992896676063538,0.28270289301872253,current_without_elo
2021-11-07,2122,West Ham,Liverpool,0.34737876057624817,0.3041553795337677,0.34846583008766174,current_without_elo
2021-11-20,2122,Leicester,Chelsea,0.24283981323242188,0.17214252054691315,0.5850176811218262,current_without_elo
2021-11-20,2122,Aston Villa,Brighton,0.3544417917728424,0.3576658070087433,0.2878924012184143,current_without_elo
2021-11-20,2122,Wolves,West Ham,0.24441057443618774,0.35888639092445374,0.39670300483703613,current_without_elo
2021-11-20,2122,Burnley,Crystal Palace,0.22287271916866302,0.20164792239665985,0.5754793286323547,current_without_elo
2021-11-20,2122,Norwich,Southampton,0.08551641553640366,0.12354054301977158,0.7909430265426636,current_without_elo
2021-11-20,2122,Watford,Man United,0.3283521234989166,0.2798764109611511,0.39177146553993225,current_without_elo
2021-11-20,2122,Newcastle,Brentford,0.7115553021430969,0.08967629820108414,0.19876842200756073,current_without_elo
2021-11-20,2122,Liverpool,Arsenal,0.7766535878181458,0.12572363018989563,0.09762278199195862,current_without_elo
2021-11-21,2122,Man City,Everton,0.5727054476737976,0.12599873542785645,0.30129581689834595,current_without_elo
2021-11-21,2122,Tottenham,Leeds,0.4522619843482971,0.2146904170513153,0.3330475986003876,current_without_elo
2021-11-27,2122,Arsenal,Newcastle,0.6642708778381348,0.1420350968837738,0.19369401037693024,current_without_elo
2021-11-27,2122,Crystal Palace,Aston Villa,0.4517519772052765,0.22635141015052795,0.32189661264419556,current_without_elo
2021-11-27,2122,Liverpool,Southampton,0.839718759059906,0.08815737813711166,0.0721239298582077,current_without_elo
2021-11-27,2122,Norwich,Wolves,0.47717174887657166,0.16891226172447205,0.3539160192012787,current_without_elo
2021-11-27,2122,Brighton,Leeds,0.407280296087265,0.21531476080417633,0.37740492820739746,current_without_elo
2021-11-28,2122,Leicester,Watford,0.3487292230129242,0.12954960763454437,0.5217211842536926,current_without_elo
2021-11-28,2122,Brentford,Everton,0.3002699017524719,0.27141326665878296,0.4283168315887451,current_without_elo
2021-11-28,2122,Chelsea,Man United,0.5592120885848999,0.28863775730133057,0.1521502137184143,current_without_elo
2021-11-28,2122,Man City,West Ham,0.3428418040275574,0.2520589828491211,0.4050992429256439,current_without_elo
2021-11-30,2122,Newcastle,Norwich,0.7286068201065063,0.08264781534671783,0.18874534964561462,current_without_elo
2021-11-30,2122,Leeds,Crystal Palace,0.5390195250511169,0.14522454142570496,0.3157559633255005,current_without_elo
2021-12-01,2122,Southampton,Leicester,0.33356234431266785,0.26295074820518494,0.4034869372844696,current_without_elo
2021-12-01,2122,West Ham,Brighton,0.6759090423583984,0.23019786179065704,0.09389310330152512,current_without_elo
2021-12-01,2122,Watford,Chelsea,0.21987122297286987,0.1973135769367218,0.5828151702880859,current_without_elo
2021-12-01,2122,Everton,Liverpool,0.12841880321502686,0.06699774414300919,0.8045834302902222,current_without_elo
2021-12-01,2122,Aston Villa,Man City,0.21533623337745667,0.23204579949378967,0.5526179671287537,current_without_elo
2021-12-01,2122,Wolves,Burnley,0.27361923456192017,0.47104939818382263,0.2553313970565796,current_without_elo
2021-12-02,2122,Tottenham,Brentford,0.771130383014679,0.06825800985097885,0.16061164438724518,current_without_elo
2021-12-02,2122,Man United,Arsenal,0.4201274812221527,0.19136886298656464,0.38850370049476624,current_without_elo
2021-12-04,2122,West Ham,Chelsea,0.44824808835983276,0.3103424310684204,0.24140949547290802,current_without_elo
2021-12-04,2122,Southampton,Brighton,0.33565425872802734,0.37810349464416504,0.2862422466278076,current_without_elo
2021-12-04,2122,Wolves,Liverpool,0.1776868849992752,0.11451040208339691,0.7078027129173279,current_without_elo
2021-12-04,2122,Newcastle,Burnley,0.5000210404396057,0.1383470743894577,0.3616318702697754,current_without_elo
2021-12-04,2122,Watford,Man City,0.17782768607139587,0.19257999956607819,0.6295922994613647,current_without_elo
2021-12-05,2122,Man United,Crystal Palace,0.5477582216262817,0.11706738919019699,0.33517444133758545,current_without_elo
2021-12-05,2122,Leeds,Brentford,0.7131038308143616,0.0955309271812439,0.19136525690555573,current_without_elo
2021-12-05,2122,Aston Villa,Leicester,0.4900895059108734,0.10850673168897629,0.4014037549495697,current_without_elo
2021-12-05,2122,Tottenham,Norwich,0.7570965886116028,0.06257819384336472,0.1803252398967743,current_without_elo
2021-12-06,2122,Everton,Arsenal,0.31408920884132385,0.1986103504896164,0.48730048537254333,current_without_elo
2021-12-10,2122,Brentford,Watford,0.16014650464057922,0.09730377793312073,0.7425497174263,current_without_elo
2021-12-11,2122,Man City,Wolves,0.567406177520752,0.2180737555027008,0.21452006697654724,current_without_elo
2021-12-11,2122,Arsenal,Southampton,0.6232268810272217,0.17351162433624268,0.20326149463653564,current_without_elo
2021-12-11,2122,Chelsea,Leeds,0.5478221774101257,0.262796014547348,0.18938185274600983,current_without_elo
2021-12-11,2122,Liverpool,Aston Villa,0.8857734799385071,0.07664882391691208,0.03757770359516144,current_without_elo
2021-12-11,2122,Norwich,Man United,0.16722087562084198,0.21722789108753204,0.615551233291626,current_without_elo
2021-12-12,2122,Leicester,Newcastle,0.2607908844947815,0.1578860580921173,0.5813230872154236,current_without_elo
2021-12-12,2122,Crystal Palace,Everton,0.4967092275619507,0.19809189438819885,0.30519887804985046,current_without_elo
2021-12-12,2122,Burnley,West Ham,0.2512724995613098,0.24804136157035828,0.5006861090660095,current_without_elo
2021-12-14,2122,Norwich,Aston Villa,0.4041987657546997,0.2268715500831604,0.3689297139644623,current_without_elo
2021-12-14,2122,Man City,Leeds,0.3826223909854889,0.30736422538757324,0.31001338362693787,current_without_elo
2021-12-15,2122,Brighton,Wolves,0.5643306374549866,0.2321656495332718,0.20350372791290283,current_without_elo
2021-12-15,2122,Crystal Palace,Southampton,0.3215807378292084,0.2430206537246704,0.43539854884147644,current_without_elo
2021-12-15,2122,Arsenal,West Ham,0.49044352769851685,0.167236328125,0.34232017397880554,current_without_elo
2021-12-16,2122,Chelsea,Everton,0.7412710189819336,0.13112221658229828,0.12760674953460693,current_without_elo
2021-12-16,2122,Liverpool,Newcastle,0.8624254465103149,0.0739077553153038,0.06366684287786484,current_without_elo
2021-12-18,2122,Leeds,Arsenal,0.35723796486854553,0.14522802829742432,0.49753403663635254,current_without_elo
2021-12-19,2122,Newcastle,Man City,0.2231368124485016,0.1004742756485939,0.6763889193534851,current_without_elo
2021-12-19,2122,Wolves,Chelsea,0.33838438987731934,0.17883937060832977,0.4827761948108673,current_without_elo
2021-12-19,2122,Tottenham,Liverpool,0.2190755009651184,0.13265690207481384,0.6482676267623901,current_without_elo
2021-12-26,2122,Man City,Leicester,0.581839382648468,0.17358596622943878,0.2445746809244156,current_without_elo
2021-12-26,2122,Tottenham,Crystal Palace,0.6022153496742249,0.13060234487056732,0.267182320356369,current_without_elo
2021-12-26,2122,Norwich,Arsenal,0.1351453810930252,0.4231465756893158,0.4417080581188202,current_without_elo
2021-12-26,2122,Brighton,Brentford,0.5597373843193054,0.20740117132663727,0.2328614890575409,current_without_elo
2021-12-26,2122,Aston Villa,Chelsea,0.2543160617351532,0.21528464555740356,0.5303993225097656,current_without_elo
2021-12-26,2122,West Ham,Southampton,0.5369119048118591,0.2801683247089386,0.18291977047920227,current_without_elo
2021-12-27,2122,Newcastle,Man United,0.4626063406467438,0.18534748256206512,0.3520461618900299,current_without_elo
2021-12-28,2122,Southampton,Tottenham,0.24148644506931305,0.325970858335495,0.43254268169403076,current_without_elo
2021-12-28,2122,Crystal Palace,Norwich,0.6977699398994446,0.1311476081609726,0.17108243703842163,current_without_elo
2021-12-28,2122,Leicester,Liverpool,0.13706417381763458,0.11262872070074081,0.7503071427345276,current_without_elo
2021-12-28,2122,Watford,West Ham,0.19585205614566803,0.23839448392391205,0.5657534599304199,current_without_elo
2021-12-29,2122,Chelsea,Brighton,0.5706114768981934,0.29712986946105957,0.13225865364074707,current_without_elo
2021-12-29,2122,Brentford,Man City,0.08807060867547989,0.10654107481241226,0.805388331413269,current_without_elo
2021-12-30,2122,Man United,Burnley,0.5075883865356445,0.23251979053020477,0.2598917782306671,current_without_elo
2022-01-01,2122,Crystal Palace,West Ham,0.3038770258426666,0.14704887568950653,0.549074113368988,current_without_elo
2022-01-01,2122,Arsenal,Man City,0.31520718336105347,0.1366431713104248,0.5481496453285217,current_without_elo
2022-01-01,2122,Watford,Tottenham,0.35707035660743713,0.1388765573501587,0.5040530562400818,current_without_elo
2022-01-02,2122,Brentford,Aston Villa,0.2966495454311371,0.2582283616065979,0.4451221227645874,current_without_elo
2022-01-02,2122,Everton,Brighton,0.41935965418815613,0.2825624644756317,0.29807788133621216,current_without_elo
2022-01-02,2122,Leeds,Burnley,0.49403518438339233,0.12401014566421509,0.3819546401500702,current_without_elo
2022-01-02,2122,Chelsea,Liverpool,0.33806607127189636,0.17728562653064728,0.4846482574939728,current_without_elo
2022-01-03,2122,Man United,Wolves,0.5999480485916138,0.16228371858596802,0.23776821792125702,current_without_elo
2022-01-11,2122,Southampton,Brentford,0.5763811469078064,0.21808068454265594,0.20553816854953766,current_without_elo
2022-01-12,2122,West Ham,Norwich,0.7703778147697449,0.1209082379937172,0.10871393233537674,current_without_elo
2022-01-14,2122,Brighton,Crystal Palace,0.314148873090744,0.24854280054569244,0.43730831146240234,current_without_elo
2022-01-15,2122,Newcastle,Watford,0.4759070575237274,0.14563824236392975,0.3784547448158264,current_without_elo
2022-01-15,2122,Man City,Chelsea,0.3231782019138336,0.2902863025665283,0.38653549551963806,current_without_elo
2022-01-15,2122,Norwich,Everton,0.32631656527519226,0.2591438591480255,0.4145396053791046,current_without_elo
2022-01-15,2122,Aston Villa,Man United,0.29058149456977844,0.3375857174396515,0.37183281779289246,current_without_elo
2022-01-15,2122,Wolves,Southampton,0.32115814089775085,0.21635502576828003,0.4624868631362915,current_without_elo
2022-01-16,2122,Liverpool,Brentford,0.8863203525543213,0.057779911905527115,0.055899761617183685,current_without_elo
2022-01-16,2122,West Ham,Leeds,0.5331463813781738,0.26298215985298157,0.2038714736700058,current_without_elo
2022-01-18,2122,Brighton,Chelsea,0.28489264845848083,0.1780613362789154,0.5370460152626038,current_without_elo
2022-01-19,2122,Leicester,Tottenham,0.25470590591430664,0.17742802202701569,0.5678660869598389,current_without_elo
2022-01-19,2122,Brentford,Man United,0.235736683011055,0.2180146872997284,0.5462486743927002,current_without_elo
2022-01-21,2122,Watford,Norwich,0.7878572344779968,0.05634661391377449,0.1557961404323578,current_without_elo
2022-01-22,2122,Leeds,Newcastle,0.5303905606269836,0.16750943660736084,0.3021000027656555,current_without_elo
2022-01-22,2122,Everton,Aston Villa,0.46779951453208923,0.25400039553642273,0.2782001197338104,current_without_elo
2022-01-22,2122,Man United,West Ham,0.4134451448917389,0.16511170566082,0.4214431345462799,current_without_elo
2022-01-22,2122,Southampton,Man City,0.172348290681839,0.2612311542034149,0.5664205551147461,current_without_elo
2022-01-22,2122,Brentford,Wolves,0.3053581416606903,0.24982312321662903,0.44481879472732544,current_without_elo
2022-01-23,2122,Crystal Palace,Liverpool,0.13903707265853882,0.19312162697315216,0.6678413152694702,current_without_elo
2022-01-23,2122,Arsenal,Burnley,0.5356506705284119,0.13398975133895874,0.3303595781326294,current_without_elo
2022-01-23,2122,Chelsea,Tottenham,0.616306722164154,0.1677566021680832,0.21593670547008514,current_without_elo
2022-01-23,2122,Leicester,Brighton,0.4262614846229553,0.16803818941116333,0.40570035576820374,current_without_elo
2022-02-05,2122,Burnley,Watford,0.28034910559654236,0.2230367660522461,0.49661412835121155,current_without_elo
2022-02-08,2122,West Ham,Watford,0.563414990901947,0.2421957105398178,0.19438928365707397,current_without_elo
2022-02-08,2122,Burnley,Man United,0.3098628520965576,0.33026444911956787,0.3598726987838745,current_without_elo
2022-02-08,2122,Newcastle,Everton,0.5700113773345947,0.10197412222623825,0.32801446318626404,current_without_elo
2022-02-09,2122,Man City,Brentford,0.6771753430366516,0.12331953644752502,0.19950516521930695,current_without_elo
2022-02-09,2122,Norwich,Crystal Palace,0.08747320622205734,0.11180268228054047,0.8007241487503052,current_without_elo
2022-02-09,2122,Tottenham,Southampton,0.5002294778823853,0.16156665980815887,0.3382038474082947,current_without_elo
2022-02-09,2122,Aston Villa,Leeds,0.3056485652923584,0.2680453956127167,0.4263060390949249,current_without_elo
2022-02-10,2122,Liverpool,Leicester,0.8263862133026123,0.09581264108419418,0.07780115306377411,current_without_elo
2022-02-10,2122,Wolves,Arsenal,0.19891196489334106,0.513971745967865,0.28711631894111633,current_without_elo
2022-02-12,2122,Everton,Leeds,0.28577926754951477,0.12169601023197174,0.5925247669219971,current_without_elo
2022-02-12,2122,Brentford,Crystal Palace,0.12983791530132294,0.06290023028850555,0.8072618246078491,current_without_elo
2022-02-12,2122,Norwich,Man City,0.08799142390489578,0.08948569744825363,0.8225228786468506,current_without_elo
2022-02-12,2122,Watford,Brighton,0.4851679801940918,0.19702363014221191,0.3178083896636963,current_without_elo
2022-02-12,2122,Man United,Southampton,0.4084092676639557,0.16046500205993652,0.4311257302761078,current_without_elo
2022-02-13,2122,Burnley,Liverpool,0.161963552236557,0.07467181980609894,0.7633646726608276,current_without_elo
2022-02-13,2122,Newcastle,Aston Villa,0.5960474014282227,0.1184001937508583,0.28555241227149963,current_without_elo
2022-02-13,2122,Tottenham,Wolves,0.6680633425712585,0.10525979101657867,0.22667691111564636,current_without_elo
2022-02-13,2122,Leicester,West Ham,0.29041993618011475,0.10151945054531097,0.6080605983734131,current_without_elo
2022-02-15,2122,Man United,Brighton,0.5011513829231262,0.2550637125968933,0.24378496408462524,current_without_elo
2022-02-19,2122,Arsenal,Brentford,0.7555429935455322,0.07872927188873291,0.16572776436805725,current_without_elo
2022-02-19,2122,Aston Villa,Watford,0.48345229029655457,0.1767319291830063,0.33981582522392273,current_without_elo
2022-02-19,2122,Brighton,Burnley,0.43015387654304504,0.2907412648200989,0.2791048288345337,current_without_elo
2022-02-19,2122,West Ham,Newcastle,0.6163856983184814,0.2204585075378418,0.16315577924251556,current_without_elo
2022-02-19,2122,Liverpool,Norwich,0.885934591293335,0.056234266608953476,0.05783115327358246,current_without_elo
2022-02-19,2122,Southampton,Everton,0.44754329323768616,0.254092276096344,0.29836446046829224,current_without_elo
2022-02-19,2122,Man City,Tottenham,0.5286867022514343,0.20682992041110992,0.2644834518432617,current_without_elo
2022-02-19,2122,Crystal Palace,Chelsea,0.28932899236679077,0.18309876322746277,0.5275722742080688,current_without_elo
2022-02-20,2122,Leeds,Man United,0.5534693598747253,0.13935473561286926,0.30717596411705017,current_without_elo
2022-02-20,2122,Wolves,Leicester,0.33178263902664185,0.30137723684310913,0.3668401539325714,current_without_elo
2022-02-23,2122,Liverpool,Leeds,0.7640483379364014,0.1367580145597458,0.09919367730617523,current_without_elo
2022-02-23,2122,Burnley,Tottenham,0.29179683327674866,0.20642153918743134,0.5017816424369812,current_without_elo
2022-02-23,2122,Watford,Crystal Palace,0.35105758905410767,0.16282601654529572,0.4861163794994354,current_without_elo
2022-02-24,2122,Arsenal,Wolves,0.7340385317802429,0.12256687879562378,0.1433945745229721,current_without_elo
2022-02-25,2122,Southampton,Norwich,0.702946662902832,0.12499592453241348,0.1720573902130127,current_without_elo
2022-02-26,2122,Brighton,Aston Villa,0.5129950046539307,0.2326972931623459,0.25430771708488464,current_without_elo
2022-02-26,2122,Leeds,Tottenham,0.4481576681137085,0.15089701116085052,0.4009453356266022,current_without_elo
2022-02-26,2122,Everton,Man City,0.12407885491847992,0.12120861560106277,0.7547125220298767,current_without_elo
2022-02-26,2122,Crystal Palace,Burnley,0.3307570219039917,0.28988930583000183,0.37935367226600647,current_without_elo
2022-02-26,2122,Brentford,Newcastle,0.15550291538238525,0.14213114976882935,0.7023659348487854,current_without_elo
2022-02-26,2122,Man United,Watford,0.4712427258491516,0.16451182961463928,0.3642454147338867,current_without_elo
2022-02-27,2122,West Ham,Wolves,0.6655799746513367,0.2351754754781723,0.09924456477165222,current_without_elo
2022-03-01,2122,Burnley,Leicester,0.2775173783302307,0.19780683517456055,0.5246757864952087,current_without_elo
2022-03-05,2122,Burnley,Chelsea,0.3348481059074402,0.16126346588134766,0.5038884282112122,current_without_elo
2022-03-05,2122,Aston Villa,Southampton,0.34705793857574463,0.185310497879982,0.46763157844543457,current_without_elo
2022-03-05,2122,Leicester,Leeds,0.22823596000671387,0.17496244609355927,0.5968015789985657,current_without_elo
2022-03-05,2122,Newcastle,Brighton,0.5226823091506958,0.18940331041812897,0.2879144251346588,current_without_elo
2022-03-05,2122,Norwich,Brentford,0.5449908971786499,0.20420949161052704,0.2507995665073395,current_without_elo
2022-03-05,2122,Liverpool,West Ham,0.8003993630409241,0.10446704179048538,0.09513358771800995,current_without_elo
2022-03-05,2122,Wolves,Crystal Palace,0.264376699924469,0.31756672263145447,0.41805657744407654,current_without_elo
2022-03-06,2122,Watford,Arsenal,0.2717492878437042,0.21672549843788147,0.5115252137184143,current_without_elo
2022-03-06,2122,Man City,Man United,0.4636090099811554,0.25933703780174255,0.27705395221710205,current_without_elo
2022-03-07,2122,Tottenham,Everton,0.6527013182640076,0.08336973935365677,0.26392894983291626,current_without_elo
2022-03-10,2122,Norwich,Chelsea,0.13197970390319824,0.07910363376140594,0.7889167070388794,current_without_elo
2022-03-10,2122,Southampton,Newcastle,0.3681533932685852,0.2791116237640381,0.3527349531650543,current_without_elo
2022-03-10,2122,Wolves,Watford,0.41289982199668884,0.2236279398202896,0.36347219347953796,current_without_elo
2022-03-10,2122,Leeds,Aston Villa,0.6493018865585327,0.1064261868596077,0.24427193403244019,current_without_elo
2022-03-12,2122,Brentford,Burnley,0.23246289789676666,0.3375439941883087,0.4299930930137634,current_without_elo
2022-03-12,2122,Man United,Tottenham,0.5007950663566589,0.17675887048244476,0.3224461078643799,current_without_elo
2022-03-12,2122,Brighton,Liverpool,0.16120193898677826,0.1379624605178833,0.7008355855941772,current_without_elo
2022-03-13,2122,Chelsea,Newcastle,0.5394443273544312,0.2106446623802185,0.24991104006767273,current_without_elo
2022-03-13,2122,Everton,Wolves,0.5296517610549927,0.22767777740955353,0.242670476436615,current_without_elo
2022-03-13,2122,Leeds,Norwich,0.7524858117103577,0.07141967117786407,0.17609450221061707,current_without_elo
2022-03-13,2122,Southampton,Watford,0.3880200684070587,0.19177143275737762,0.42020854353904724,current_without_elo
2022-03-13,2122,West Ham,Aston Villa,0.6450079679489136,0.234351247549057,0.1206408366560936,current_without_elo
2022-03-13,2122,Arsenal,Leicester,0.6910163760185242,0.12028531730175018,0.18869827687740326,current_without_elo
2022-03-14,2122,Crystal Palace,Man City,0.13449303805828094,0.23664304614067078,0.6288639307022095,current_without_elo
2022-03-16,2122,Brighton,Tottenham,0.43628403544425964,0.1873634159564972,0.37635257840156555,current_without_elo
2022-03-16,2122,Arsenal,Liverpool,0.42723533511161804,0.12033627182245255,0.45242840051651,current_without_elo
2022-03-17,2122,Everton,Newcastle,0.3652798533439636,0.1096225455403328,0.5250976085662842,current_without_elo
2022-03-18,2122,Wolves,Leeds,0.3164774477481842,0.309837281703949,0.3736852705478668,current_without_elo
2022-03-19,2122,Aston Villa,Arsenal,0.23902805149555206,0.2347961962223053,0.5261757969856262,current_without_elo
2022-03-20,2122,Leicester,Brentford,0.5266469717025757,0.12846024334430695,0.3448927700519562,current_without_elo
2022-03-20,2122,Tottenham,West Ham,0.4218759834766388,0.1673232913017273,0.4108006954193115,current_without_elo
2022-04-02,2122,Liverpool,Watford,0.8505541086196899,0.07718153297901154,0.07226437330245972,current_without_elo
2022-04-02,2122,Brighton,Norwich,0.521404504776001,0.1392800360918045,0.3393154740333557,current_without_elo
2022-04-02,2122,Man United,Leicester,0.43082693219184875,0.20759861171245575,0.3615744113922119,current_without_elo
2022-04-02,2122,Burnley,Man City,0.13171204924583435,0.1852153092622757,0.6830726861953735,current_without_elo
2022-04-02,2122,Leeds,Southampton,0.4615094065666199,0.1653938740491867,0.3730967342853546,current_without_elo
2022-04-02,2122,Wolves,Aston Villa,0.3517742156982422,0.3794739842414856,0.26875177025794983,current_without_elo
2022-04-02,2122,Chelsea,Brentford,0.750525176525116,0.12322556227445602,0.12624922394752502,current_without_elo
2022-04-03,2122,West Ham,Everton,0.7017613053321838,0.15612420439720154,0.14211450517177582,current_without_elo
2022-04-03,2122,Tottenham,Newcastle,0.48287785053253174,0.19693930447101593,0.32018283009529114,current_without_elo
2022-04-04,2122,Crystal Palace,Arsenal,0.20539219677448273,0.333444207906723,0.46116361021995544,current_without_elo
2022-04-06,2122,Burnley,Everton,0.45487073063850403,0.22996436059474945,0.3151649236679077,current_without_elo
2022-04-08,2122,Newcastle,Wolves,0.6376460194587708,0.10764199495315552,0.25471198558807373,current_without_elo
2022-04-09,2122,Watford,Leeds,0.328163206577301,0.22660258412361145,0.4452342092990875,current_without_elo
2022-04-09,2122,Aston Villa,Tottenham,0.4419843852519989,0.17739611864089966,0.38061952590942383,current_without_elo
2022-04-09,2122,Everton,Man United,0.32893526554107666,0.2645784616470337,0.4064863324165344,current_without_elo
2022-04-09,2122,Arsenal,Brighton,0.6494274139404297,0.17503781616687775,0.17553479969501495,current_without_elo
2022-04-09,2122,Southampton,Chelsea,0.2840695083141327,0.28659504652023315,0.42933547496795654,current_without_elo
2022-04-10,2122,Brentford,West Ham,0.11919199675321579,0.141286239027977,0.7395218014717102,current_without_elo
2022-04-10,2122,Leicester,Crystal Palace,0.28000113368034363,0.1178697943687439,0.6021291017532349,current_without_elo
2022-04-10,2122,Norwich,Burnley,0.28418275713920593,0.190494567155838,0.525322675704956,current_without_elo
2022-04-10,2122,Man City,Liverpool,0.2018931359052658,0.23343779146671295,0.564669132232666,current_without_elo
2022-04-16,2122,Tottenham,Brighton,0.6090723872184753,0.1605542004108429,0.230373352766037,current_without_elo
2022-04-16,2122,Man United,Norwich,0.6589617729187012,0.13658438622951508,0.20445382595062256,current_without_elo
2022-04-16,2122,Southampton,Arsenal,0.24566587805747986,0.3085336983203888,0.44580042362213135,current_without_elo
2022-04-16,2122,Watford,Brentford,0.6797903776168823,0.10019347071647644,0.22001616656780243,current_without_elo
2022-04-17,2122,Newcastle,Leicester,0.4618484079837799,0.1562984138727188,0.38185322284698486,current_without_elo
2022-04-17,2122,West Ham,Burnley,0.6510721445083618,0.22188323736190796,0.12704461812973022,current_without_elo
2022-04-19,2122,Liverpool,Man United,0.818778932094574,0.1068483516573906,0.07437272369861603,current_without_elo
